epoch,loss,mean_squared_error
0,7376.124010240709,0.11255048275799365
1,6954.374221389358,0.10611510155974208
2,6594.870156777872,0.1006295354785146
3,5820.909984275888,0.08991139169646846
4,5909.482210379219,0.09125318972198705
5,5812.268567884291,0.08868800667492119
6,5797.926586254223,0.08846917124213399
7,5603.109456451563,0.08654809942904244
8,5589.119658527433,0.08634947493006032
9,5741.418813344595,0.08760694716427778
10,5620.62525073902,0.08576379716396332
11,5457.322589879284,0.08430282815846629
12,5212.578479785242,0.08053738184694605
13,5212.370103990709,0.07953433350131318
14,5067.162096178209,0.077318633327613
15,4933.334966182081,0.07615032907884041
16,4838.636066629091,0.07469950100600536
17,4844.983385240709,0.07392845222273388
18,4781.201396220439,0.07295521610491984
19,4631.52773861883,0.07152057428799768
20,4563.035737916912,0.07046675979470486
21,4519.039583773227,0.06895493967710314
22,4441.9609375,0.06777881689973779
23,4341.510737879451,0.0670006959488822
24,4200.782774728309,0.06484340513447616
25,4243.408335092905,0.0647491455279492
26,4159.981240762247,0.06347614859004279
27,3982.743485293123,0.061550905827574956
28,3991.435860961218,0.061676279174189254
29,3941.8145125105575,0.060147190214814364
30,3863.5024150126687,0.05895224374693793
31,3616.354327090212,0.055871557091566514
32,3610.703800186365,0.05577306171853858
33,3640.3729808910475,0.05554755968419281
34,3568.926368507179,0.05445736928566082
35,3438.235192204818,0.053055914485535566
36,3416.7803434633674,0.052693994278933384
37,3414.7739653716217,0.05210519420939523
38,3395.9075564822633,0.05181731625988677
39,3256.974571057445,0.050346297296462277
40,3189.8466941368574,0.04930127762153529
41,3195.2569942989867,0.04875563105215897
42,3136.45837072424,0.04785843545923362
43,3039.043981261966,0.046937493007207114
44,2979.2207049177905,0.04600023295761383
45,2978.948506123311,0.04545502505592398
46,2986.1276723500846,0.045564569331504205
47,2825.393720600909,0.04366815765418932
48,2777.0823989727683,0.042940122310148945
49,2809.9554806271117,0.042876394616590964
50,2782.051705025338,0.042450613468079955
51,2705.5412481392436,0.04176724497482004
52,2620.3463401409786,0.040447912156477354
53,2662.579121357686,0.040627604904207026
54,2606.622334248311,0.039773771488988724
55,2540.774638990831,0.039226563853170464
56,2558.0957835865147,0.03947922512921572
57,2541.8121634818413,0.038784845455272776
58,2526.405642947635,0.03854976040688721
59,2428.688171212791,0.03749987137198108
60,2429.031598965362,0.037503474964019186
61,2420.8712059227196,0.036939429572305164
62,2411.8226219383446,0.03680135984275792
63,2352.6652206160006,0.0363803322221602
