epoch,loss,mean_squared_error
0,12244.64751439895,0.06100843122133808
1,11422.671618385037,0.056912983774486246
2,10541.16529924156,0.05252091747022023
3,9731.491424707636,0.04861015450942125
4,8626.49691422991,0.04302214064512934
5,7252.159600250912,0.03613356862516299
6,6369.720450074134,0.03173684545649882
7,5802.8064498288495,0.028987094285836564
8,5314.002018359375,0.02650073073719229
9,4856.0599766195255,0.02419508222735276
10,4566.646953053718,0.0227530926234857
11,4323.161755550033,0.021577136625633483
12,4139.287353599503,0.020660714212202638
13,4060.507439160869,0.020231271060659504
14,3903.8056916842497,0.019450510314998837
15,3812.9750517750354,0.019035886857527225
16,3728.621357909485,0.018614398507956813
17,3640.6882644987454,0.018139538497929156
18,3577.197315522354,0.017823197545796414
19,3487.58158350943,0.017427161960104395
20,3371.834102315848,0.01681648664006165
21,3265.9581699789005,0.016272462343620342
22,3187.277971031022,0.015880441456271783
23,3114.1599575712003,0.015544580100287662
24,3031.8514818374138,0.015133586975622563
25,2969.4604714943544,0.014795174485711503
26,2941.5284432738367,0.014656004329368363
27,2852.282686994796,0.014252168022092736
28,2798.5954102399555,0.01395679301406656
29,2763.0247490875913,0.01376661664065327
30,2739.6548181241446,0.013650177175818134
31,2698.75843515105,0.013485386554474113
32,2667.2233400669643,0.013301859752408095
33,2640.1340198377625,0.013154319011653861
34,2615.4494245765854,0.013031328702005593
35,2548.6320136216686,0.01273388803301908
36,2539.3564664899554,0.012663872228775706
37,2515.597795249772,0.012533821909939938
38,2485.939872797388,0.012386052597341312
39,2464.4739631335888,0.01231743068884676
40,2455.1307448660714,0.01224504426313298
41,2426.7041585880474,0.012090913101650067
42,2394.877724751939,0.011932339192959515
43,2372.914709883658,0.01184296364346933
44,2362.9287979188884,0.011792637736494327
45,2345.114628478558,0.011684396433351684
46,2332.757871307596,0.011622829247184479
47,2316.5549190868983,0.011562852223501448
48,2294.419282865153,0.01145177320063121
49,2280.7341491253705,0.011363623364672174
50,2275.671002687329,0.011338396653886477
51,2257.211225816322,0.011269316654669423
52,2237.704015280094,0.01117131435979999
53,2224.8519999928717,0.011085192944827306
54,2207.0573672552177,0.0109965321267989
55,2202.0355891159134,0.010992136031117903
56,2170.6269999288716,0.010834719035629417
57,2169.368427805657,0.010808748828695857
58,2167.8098367287294,0.010800983318311237
59,2148.460058948833,0.01072465504045661
60,2136.817157013177,0.010665967136850146
61,2130.21704636177,0.010613678825380158
62,2113.56380713247,0.010530704601810579
63,2107.922075090745,0.01052157102776431
64,2097.929878531931,0.010471342203381804
65,2090.131467944514,0.010413954099028433
66,2099.6010523886575,0.01046113607330914
67,2086.5230465730397,0.010415848212523972
68,2068.1065287011183,0.010323457218718553
69,2071.764782091127,0.010322443539290314
70,2063.1972148366217,0.01027975594081039
71,2036.7072195978378,0.010167997748306446
72,2041.4718226993298,0.010191259818237772
73,2041.2907893048587,0.010170608249078266
74,2024.672039839473,0.01008780602447308
75,2024.9056131290395,0.010105518983618155
76,2031.5670259819083,0.010138043075965473
77,2015.2139781200103,0.01004068227824721
78,1992.850555197166,0.00992925739745154
79,1997.3857288369334,0.00997224843246411
80,1990.1641473145426,0.009935311474156897
81,1985.486462224139,0.009892566547640702
82,1981.1486927784272,0.009870953745732125
83,1956.773099304283,0.009769654618827877
84,1956.937862981638,0.009769439981184623
85,1953.9846971052407,0.009735610533206568
86,1944.8344802299555,0.009690019944478778
87,1951.5722261464655,0.009740732710695886
88,1934.5553885515383,0.009655331400109168
89,1931.8276745872777,0.009625214444351023
90,1937.5738627858404,0.009653844693879577
91,1918.954150910668,0.009578522633500073
92,1906.2117806546905,0.009514405207594995
93,1903.9080106637773,0.009486106139383395
94,1932.360570754448,0.009627870209243175
95,1918.4393462505682,0.009578121702118077
96,1898.8861169819431,0.00947984940369421
97,1898.068523768961,0.009457011492990882
98,1899.254633771242,0.00946292145191318
99,1906.3263524221927,0.009516101534872142
100,1886.6100590103435,0.009416672108038761
101,1877.0176004006046,0.009352126685616961
102,1899.4660858377054,0.009463975641087894
103,1880.879337368457,0.00938771080726564
104,1870.7691075267783,0.009336609822543073
105,1865.8951117522524,0.009296709889151754
106,1857.8357423657048,0.009256554373206884
