epoch,acc,nmi,Ln,Lc
0,0.97364,0.93324,0,0
1,0.97341,0.93288,0.007380274778748625,0.017054223
2,0.97311,0.93237,0.006568556124629983,0.016739162
3,0.97253,0.93158,0.006496462097432274,0.016490964
4,0.97197,0.93075,0.006440336199096629,0.016291013
5,0.97134,0.9299,0.006392073263516174,0.016120985
6,0.97099,0.92957,0.0063492286641041945,0.01596655
7,0.97071,0.92936,0.006312674047411793,0.01582164
8,0.97053,0.92923,0.006277137175950147,0.015677119
