epoch,loss,mean_squared_error
0,12206.434317261634,0.060818040308399796
1,11110.04518205406,0.05535533545661147
2,10105.390796076643,0.05034969076786163
3,9041.389813173708,0.04512603053643078
4,7900.688218665899,0.039438600690742724
5,6959.57870060162,0.03467580257323537
6,6200.674701328695,0.03089458959000389
7,5721.275691411171,0.028554767249489098
8,5282.212463854215,0.026365749310126994
9,4923.163634808394,0.02452943669156219
10,4653.78877469919,0.023187285431925834
11,4394.6892719207635,0.02193289627954603
12,4172.747024850675,0.02082548259902085
13,4025.602559556056,0.020057370138429377
14,3838.8797170820026,0.01912703044902887
15,3679.3004878069196,0.018347919588855333
16,3555.393390871774,0.017759415149835783
17,3490.881198855212,0.017393141006031176
18,3407.1209012887775,0.016975808069517796
19,3312.708462682384,0.016534261118775925
20,3223.5594262941354,0.016089238294033803
21,3177.557841725593,0.015832018069786964
22,3129.504858754847,0.015592595732288205
23,3080.3288630976135,0.015377022081109781
24,3011.0280471501196,0.015030602940737492
25,2982.050910448506,0.014857911022148864
26,2914.7800551365763,0.014522736728952748
27,2845.937443158739,0.014205763793959564
28,2803.229243517468,0.01399209797386621
29,2751.093251917484,0.013707173135077213
30,2730.1495824660697,0.013602822155684886
31,2689.0762962379754,0.013424262800776543
32,2649.019748465817,0.013223949680723459
33,2624.470514227874,0.013076280335467445
34,2600.4713170406594,0.012956705015750915
35,2546.407809513382,0.012722318763089052
36,2529.621768080357,0.012614882036617824
37,2500.337268690123,0.01245779116862338
38,2483.070328538435,0.012371759202304112
39,2458.942375079793,0.01228443930634794
40,2443.290127873884,0.012184393073831287
41,2414.236866303604,0.012028799201939663
42,2387.964992551038,0.011897900726401458
43,2356.8863694753727,0.011773573937070242
44,2352.336364801897,0.011730221241925444
45,2333.6520773337706,0.0116272887833634
46,2312.441007962192,0.011521605523235171
47,2306.024604284301,0.01151982998137275
48,2284.9328512276784,0.011394427907466888
49,2258.1232001311587,0.011250969226451685
50,2245.141525379933,0.01118628884645274
51,2243.10702885174,0.011204356352020793
52,2212.9482261160715,0.011035137088596821
53,2192.9630839772467,0.01092631172687903
54,2188.922622123774,0.010906180564015017
55,2192.920940014811,0.010956605709747201
56,2175.847529966518,0.010851200508645603
57,2170.552619432881,0.01081465304332928
58,2145.440897475194,0.010689534807754477
59,2144.6258298231696,0.0107147645654996
60,2117.2894141043525,0.010558877999441964
61,2122.383170246208,0.010574650984719722
62,2119.36679945897,0.010559622116767578
63,2103.0566212371973,0.01050880079713195
64,2094.2749683872767,0.010444984760028975
65,2134.682991417655,0.010635935110006019
66,2073.808459650861,0.010332630349010446
67,2072.50756260187,0.010353170776051858
68,2083.1139292131697,0.01038799485117197
69,2073.300346875713,0.010330099061838467
70,2045.8225088746008,0.01019319190038708
71,2028.8770202538658,0.01013554687448665
72,2037.8379713867187,0.010162309652779783
73,2033.313377658816,0.010130865931048663
74,2012.088856940722,0.010025115751654563
75,2002.0352186159664,0.01000132894095154
76,2007.9888936523437,0.010013431945443154
77,1993.1385333207402,0.009930696919642008
78,1987.4725586828524,0.009902466353654426
79,1991.9385411624673,0.009945067853517097
80,1988.8762920552638,0.009929150050276472
81,1981.943618663036,0.009874919072527737
82,1970.089519862711,0.009815856488081661
83,1952.5509790504145,0.009753640345238972
84,1950.7348999860492,0.0097277861731393
85,1954.2439842502565,0.00973690714156867
86,1962.8918434755647,0.009779995025210354
87,1962.5485163512021,0.009803989770253003
88,1932.0653642020088,0.009635013257818563
89,1923.422387784415,0.009583340315352174
90,1912.5582284300867,0.00952921023279646
91,1906.9153956635873,0.009527854448697807
92,1886.7651327427454,0.009409371635104928
93,1898.5181768932482,0.009459256306698504
94,1892.8516582850991,0.009431023177874349
95,1916.113594648787,0.009572968623518177
96,1893.5204801339285,0.00944274106259857
97,1879.3892572778855,0.009363947633354769
98,1872.2157566042713,0.009328206107156338
99,1880.840429544613,0.009398553894936615
100,1863.3207376674106,0.009292746609236513
101,1848.051827312386,0.009207810462200946
102,1853.352609007898,0.009234221522988629
103,1875.8248607468272,0.009369358733947914
104,1859.4366275251116,0.009272424731510026
105,1847.4647858334283,0.009204886058331842
106,1857.3455993206833,0.009254117074837215
107,1827.1344319698815,0.009127046929367548
108,1828.302468094308,0.009117089863973004
109,1835.9958157504561,0.009147742780156596
110,1831.078962562728,0.009123244887068324
111,1823.4046016585426,0.009109778804048325
112,1812.9463873465402,0.009041032727062703
113,1815.7526819827783,0.009046882538831909
114,1819.0710395757299,0.009063416252415763
115,1842.3256359227294,0.009204463756008176
116,1852.1083537248885,0.009236322825508458
117,1838.9751488901402,0.009162588463076493
118,1812.3151793097059,0.009029756126802986
119,1801.5282763537393,0.009002389798839897
120,1804.0982465401785,0.00899751866481134
121,1810.9844912786552,0.00902312632351026
122,1785.9933943922501,0.008898609127495846
123,1786.4511432555773,0.008925750970050422
124,1786.2584585100446,0.008908199020368712
125,1781.1722069065065,0.008874587874424501
126,1782.0991384687215,0.008879206401642657
127,1774.9568843098884,0.008858035188539452
128,1770.1110008753499,0.008833488547471423
129,1778.7393509245267,0.00886246669751993
130,1775.841716682824,0.008848029382554067
131,1783.317916835168,0.00890136511882906
132,1756.3735886004558,0.008766652321237328
133,1787.6083391843922,0.008906656497219292
134,1767.18819722642,0.008804914235633655
135,1767.7750731750853,0.00882511642222701
136,1762.541334109409,0.008798470048927559
137,1754.3252287259068,0.00874082512650503
138,1747.5328952761463,0.008706982658808902
139,1747.121634944229,0.008721367427648357
140,1745.3567157768077,0.008711988046429147
141,1772.4345119504162,0.008831054390319726
142,1732.681455291971,0.00863298655480799
143,1741.3406455808422,0.008693930058792555
144,1742.6067048447208,0.008699765471989853
145,1770.097964989878,0.008819413186139324
146,1782.1641556120267,0.008879532833604048
147,1762.0242319076476,0.008794951766295904
148,1754.313657934492,0.008755859217734046
149,1724.0537848925069,0.008590000542220625
150,1717.9945068359375,0.008559810454841622
151,1707.5914638237946,0.008523169324523844
152,1713.4274187843787,0.008551501991624884
153,1749.2993654125798,0.008715785693132529
154,1731.4208668061417,0.008626707012078514
155,1731.4596124387804,0.008643865089162168
156,1719.6285878774281,0.008583992428691956
157,1720.1234144224738,0.008570418237660924
158,1711.3645910555429,0.00852677763956361
159,1701.0958486811262,0.008491871193131544
160,1701.0017061185465,0.008490690022691627
161,1715.7261922794537,0.008548509331256912
162,1697.0269984781307,0.008455341391224605
163,1696.5698937395543,0.008468636720937447
164,1691.4105497492162,0.008442345398051158
165,1689.9409389078182,0.00842003554554425
166,1692.1811839751083,0.008431197441502536
167,1695.225358097148,0.008462406195737711
168,1707.0245537471728,0.008521154806601499
169,1687.428417345033,0.008407517304018576
170,1679.1135824161724,0.008366089006613966
171,1679.9863942068102,0.008386516409226025
172,1678.0804520387253,0.008376419886373294
173,1672.4100225963732,0.008332688995317495
174,1678.8748721380302,0.008364899925221382
175,1667.1726745801184,0.00832135205110599
176,1667.635207969117,0.008323246777608847
177,1667.05677071453,0.00830601678352232
178,1662.7637231088902,0.008284626975587576
179,1694.8764406170149,0.00846165897426218
180,1659.6575117473803,0.008284871060097444
181,1663.3613873781078,0.008287605105552577
182,1662.2054839865134,0.008281845954607112
183,1655.5090115067067,0.00826353899536435
184,1651.5282713837214,0.008243181923830108
185,1660.7202740968578,0.00827444609710063
186,1660.402488986941,0.00827286287421619
187,1661.5773272372362,0.008295190724511377
188,1668.4221851665166,0.008328695018509974
189,1657.090929908474,0.008256363126714407
190,1661.0515952005874,0.00827609721306086
191,1660.131660856351,0.00828636205954408
192,1656.870950234903,0.008269709265955983
193,1661.223707658531,0.00827695489317233
194,1663.498191666429,0.008288287486282795
195,1650.1197042286096,0.008235054779725266
196,1648.410628147099,0.008226145722485645
197,1654.6855410833427,0.0082443789918873
198,1658.1697543624543,0.008261739050316876
199,1658.990605856266,0.008280985015331402
200,1646.8708932818047,0.008219914914220161
201,1641.0174854584855,0.008176278766502973
202,1654.0223433223084,0.008241075023084226
203,1646.921282849943,0.008221506380462831
204,1638.8254008273493,0.008180613681141575
205,1653.9913080591355,0.008240920472822159
206,1652.3252291714189,0.008232619450257642
207,1627.6891086943588,0.0081249981806317
208,1618.656187748614,0.008079173293692518
209,1642.0412717944514,0.008181380119895304
210,1641.4466949240134,0.008178417643967227
211,1630.4773923460627,0.008138915510234677
212,1633.5103256777782,0.008153192240333562
213,1628.195576688669,0.00811239481516128
214,1618.1959335438526,0.008062572009439994
215,1614.1974142007307,0.008059469865233157
216,1616.6035475824822,0.008070293303060316
217,1621.5999684577441,0.008079532591666836
218,1623.2565525918112,0.008087786497466647
