epoch,acc,nmi,Ln,Lc
0,0.97226,0.92943,0,0
1,0.9727,0.93034,0.009755483005930037,0.02657702
2,0.97241,0.92966,0.008513659935607746,0.02600113
3,0.97221,0.92936,0.008374525777941202,0.025510918
4,0.9721,0.92929,0.00825666231749049,0.025092127
5,0.97179,0.92881,0.008148655339558847,0.024730116
6,0.97167,0.9288,0.008048529629629568,0.024409743
7,0.9714,0.92854,0.007956135953457033,0.024117628
8,0.97134,0.92867,0.00787472627533559,0.02384337
