epoch,loss,mean_squared_error
0,12463.520921247718,0.06209892903311844
1,11210.030041771213,0.05585347217963125
2,10266.260845546305,0.05115119318892486
3,9309.450720388191,0.046467431759921664
4,8379.783800056097,0.041835417306333084
5,7305.514653783645,0.03639939912751208
6,6555.308764826642,0.03266152660668331
7,6017.612168805293,0.03003494310066056
8,5645.163638413307,0.028178365930123062
9,5352.5078142820485,0.026668616516148522
10,5021.063572793111,0.0250172075224075
11,4755.104376364991,0.023751871882655054
12,4579.500261914062,0.02283673485006605
13,4401.181812592667,0.021928669075841886
14,4252.538385321624,0.021188058536907618
15,4089.946949097742,0.02041082328208477
16,3925.6027881519212,0.01959241957301756
17,3842.8398954294025,0.019146751238536226
18,3682.172079044537,0.018346229812850917
19,3602.311518908093,0.017979997176074593
20,3498.614694788431,0.017462959722114493
21,3441.529626553946,0.01714723800941214
22,3372.280446296191,0.016802206856409346
23,3313.9104868128275,0.01653968376579788
24,3230.8271043177215,0.01612490401643811
25,3164.313253806455,0.015766019467264414
26,3110.464506051836,0.01549772083433005
27,3037.3325993830167,0.015160898014176099
28,2969.0655265944406,0.0148194898442509
29,2944.9399708100477,0.014673002050632107
30,2921.7727184434875,0.014557572248235454
31,2855.646271996142,0.0142522146157405
32,2812.678143223873,0.01403731620685802
33,2790.194264655566,0.013901987942411516
34,2775.937539205064,0.013830954392515395
35,2721.68720077955,0.013585869104490948
36,2678.220733852273,0.013368479480887574
37,2688.1801838004676,0.01339370648573785
38,2647.9222269545508,0.013193122828447253
39,2646.7302063142374,0.013221621760892874
40,2616.7320219308035,0.013049169581489904
41,2589.1431982778286,0.01290025877813897
42,2571.126742843294,0.012810492279674233
43,2538.1186314581514,0.012668335742683612
44,2525.3891894575986,0.012604754919845796
45,2523.8188120152827,0.012574782377503214
46,2489.1234594191947,0.012401913850139962
47,2484.836276254903,0.012402896758892492
48,2463.8588420118263,0.012297766883415991
49,2430.45983084797,0.012109624643395416
50,2425.872913221373,0.012086770595833116
51,2418.7328152064606,0.01207455425393954
52,2396.511720036128,0.011963267821948283
53,2386.4684737825046,0.011890439299635427
54,2369.9750433037752,0.011808261598195256
55,2361.665025711933,0.01178681310837934
56,2337.970306522301,0.011668122984875084
57,2336.420809335082,0.011641079005887256
58,2312.892877509124,0.011523851788310457
59,2326.8679237522992,0.011615422702353044
60,2295.937196977085,0.01146067055479798
61,2294.69459611656,0.011433179779182168
62,2285.732128728045,0.011388524751566405
63,2263.376313122598,0.011297424481281489
64,2251.473781905478,0.011237860170282181
65,2246.231975026374,0.011191716754170012
66,2241.617093051437,0.011168723365115206
67,2230.1266581963027,0.01112989919811344
68,2226.4660776918545,0.011111196541994045
69,2210.508730254904,0.011013727234064663
70,2191.953304541372,0.010921275644243634
71,2176.2737593674847,0.010861936015935731
72,2189.8431657484457,0.010929012404898956
73,2176.1309021441607,0.010842441282078733
74,2153.911821128678,0.010731735715411441
75,2151.9221017778987,0.010742868110580192
76,2145.9897050634745,0.010712652121411584
77,2133.609196349652,0.010630578968510792
78,2136.5584017342894,0.010645273331906239
79,2129.6552347977445,0.010630080845647254
80,2114.0574445807492,0.010551704438953596
81,2116.213234560333,0.010543904355625166
82,2129.7568635592497,0.010611385185217117
83,2094.585579970426,0.01045564043690142
84,2081.585934843866,0.010389894935414638
85,2077.716143754277,0.010352094470774823
86,2084.5958216312156,0.010386372277390784
87,2075.8888110983444,0.010361707690408674
88,2050.1585904871495,0.010233032458900818
89,2069.278928882014,0.010310056429002842
90,2064.5267137959054,0.010286378854355455
91,2054.7474220405193,0.010255607108035617
92,2041.1058911451548,0.010187014939533943
93,2029.9959012887773,0.010114330512872577
94,2048.8220571253423,0.010208131075857113
95,2041.6107012774494,0.010191401408706245
96,2029.8099636160011,0.010131765284971856
97,2030.7739618677292,0.010118207476190189
98,2014.435133885293,0.010036799951327325
99,2007.7145354707363,0.01002083572401634
100,2001.7796033648685,0.009990789876133886
101,1992.1612664661268,0.00992582147995377
102,1990.215869764342,0.009916128614495923
103,2002.9080460356618,0.009996208552556113
104,1987.0119517907822,0.009916475180287359
105,1980.031409493328,0.00986538506554861
106,1969.8179241096886,0.009814496821703484
107,1973.5131911008225,0.009852573347239116
108,1968.5525401137697,0.00982717080920614
109,1958.6968753564097,0.009759086874198087
110,1970.135074364878,0.009816077408673119
111,1957.7557042148535,0.009773545263039031
112,1953.0840565379585,0.009749536718439398
113,1943.3730615768989,0.009682736743622236
114,1947.2513093600307,0.009702060113314294
115,1958.0514251946638,0.009773810159464495
116,1931.5213165353102,0.00964068199976753
117,1935.94415684164,0.009645723132756504
118,1930.6992748845232,0.009619590483034832
119,1932.937495326451,0.00963996037713119
120,1932.077793404135,0.00965288199744272
121,1935.4764716155337,0.009643393086038368
122,1908.9763179138629,0.009511357084949957
123,1914.8225791015625,0.009549484773618834
124,1893.003994475709,0.00945774997339347
125,1903.7720751240306,0.009485427480544487
126,1907.63177623888,0.009504658221029234
127,1889.0531511997767,0.0094213428865586
128,1891.3304538617365,0.00945004063175548
129,1913.1691257448963,0.009532248325999419
130,1900.278221408816,0.009468019916166137
131,1886.6189210100447,0.009408780259958335
132,1872.1211554015315,0.009353022300782542
133,1872.912852489165,0.009331673152581618
134,1879.656483893847,0.009365272935969334
135,1881.5690806222099,0.009384583945998124
136,1894.0905072499174,0.009465139463119806
137,1886.1092881251425,0.009397424189849709
138,1868.8301422787408,0.009311331752143855
139,1867.728100139509,0.00931466442751033
140,1871.8496716429067,0.009352000583914857
141,1871.0758261576186,0.009322520794115798
142,1856.4396977111371,0.009249596785155743
143,1857.348120424107,0.009262108458152838
144,1846.1637133094239,0.009221945672762183
145,1858.3256114207916,0.009258993496832839
146,1864.2131815443945,0.009288328179722503
147,1849.3094394810269,0.009223694362172059
148,1834.5329437150795,0.009168108354502378
149,1853.0549392143305,0.009232732973802482
150,1847.4175312571283,0.009204644883173877
151,1846.0005674386161,0.00920709592785154
152,1842.4146060589012,0.009207308303076575
153,1841.8563829408074,0.009176936758559769
154,1834.396668817005,0.0091397690783887
155,1827.5353588030134,0.009114168323576451
156,1829.1743279072514,0.009138779787165886
157,1826.5479526937443,0.009100663309141884
158,1829.4650161631787,0.009115197515645384
159,1822.738535686384,0.009089291784380164
160,1821.3370479420016,0.00909706796584653
161,1819.6044846137945,0.009066068132265206
162,1808.60603588689,0.009011268646313544
163,1813.8900131835937,0.009045464307282652
164,1812.6844188102702,0.009054332222581759
165,1816.975644745096,0.009052970167929239
166,1805.9565897475195,0.008998068219499432
167,1800.336348046875,0.008977610750922136
168,1806.4820399885198,0.009022535631398501
169,1798.4686221380302,0.008960760038781122
170,1797.5778661574761,0.008956321916223442
171,1804.8687927734375,0.009000673264903681
172,1800.3509118178856,0.008993327513974974
173,1811.8065528591185,0.009027215930884772
174,1816.6937670758928,0.00905963320242507
175,1797.2674520450787,0.008954775750800207
176,1785.6924287744803,0.008920519920747872
177,1795.5067094120666,0.008946002785619484
178,1794.6142421875,0.008950665006893021
179,1791.6327594840614,0.008926701191540834
180,1784.9600558032512,0.0089196977490935
181,1788.2020722549328,0.008909608132076741
182,1783.3561839285715,0.00889358437529632
183,1784.4333821317575,0.008890830906597477
184,1785.7615677380688,0.008920977211460925
185,1792.907027418596,0.008933050751713289
186,1795.2778574776785,0.008953810846805573
187,1773.5993367216013,0.008836851067786668
188,1775.492053578473,0.008871942180144095
189,1775.097586304602,0.00884431604309565
190,1783.0682553152901,0.008892309696120876
191,1800.9174136419365,0.008972962635032234
192,1794.1521971787722,0.008962924524437185
193,1780.5038608077668,0.008871253195769377
194,1764.4414350585937,0.008799005485858236
195,1772.9717629982608,0.008833724935709017
196,1772.588403477208,0.008854427079920008
197,1792.243732535926,0.008929747095617065
198,1782.5070646205356,0.008889692652864116
199,1767.8684028569799,0.00880829791069357
200,1752.439903807361,0.00875587037270506
201,1756.8728058529596,0.008753512751474216
202,1755.430190094866,0.008754817757223334
203,1768.7109361634637,0.008812495762223963
204,1749.3377813164564,0.008740523754173814
205,1754.2054541372036,0.008740222978874715
206,1757.2778630719865,0.008763458886103971
207,1749.4066950665774,0.008716313511704224
208,1747.5975633454427,0.008730453896488664
209,1749.2750729748802,0.008715657860611695
210,1762.254437486049,0.008788823363397803
211,1748.321453010949,0.008710906599532732
212,1747.903634789944,0.00873361408260743
213,1745.9870658930201,0.008699275498842671
214,1746.956940876116,0.008712466696543353
215,1734.4296367116217,0.008641691229231384
216,1744.0771320195051,0.008714357935429125
217,1730.0223045627565,0.008619731881852895
218,1749.1081879324777,0.008723962500904287
219,1737.9039761062957,0.008659002129804262
220,1735.3296150450917,0.008671496283209103
221,1730.2929197436702,0.008621080506620181
222,1738.5167518415178,0.00866926529513938
223,1729.9324603672446,0.008619284746746947
224,1734.7070080238607,0.008664277432533868
225,1733.2376842638002,0.008635752917654867
226,1724.550618345424,0.008599544199449676
227,1729.4053870430828,0.008616658816467563
228,1723.3852568340324,0.008607487661504529
229,1727.141925895301,0.00860538122067432
230,1722.6204827427455,0.008590427247967039
231,1727.5888974823222,0.008607608368144419
232,1718.5816404961215,0.008584996371596047
233,1720.944171989051,0.008574501318979437
234,1725.0330141183035,0.008602964127063751
235,1725.2408340342724,0.008595909345487174
236,1715.4446901291205,0.00857060771291857
237,1712.247303760835,0.008531169591974603
238,1717.02505952846,0.008562982508965901
239,1722.2356576293055,0.008580936277013299
240,1719.1001210364832,0.008588817561828053
241,1713.4451115740476,0.008537137969295039
242,1705.5918965959822,0.008505815860629082
243,1722.4418361691662,0.008581963882706788
244,1709.1961801461953,0.008538573979262654
245,1706.982516323563,0.008504938473585097
246,1714.1194170340402,0.008548513140635832
247,1703.200030473027,0.008486092610651776
248,1707.3104207702315,0.008529698060017908
249,1711.7147764776746,0.008528517037426141
250,1703.2772723074777,0.008494542990624904
251,1707.78894310276,0.008508956749807962
252,1699.098204123528,0.00848941686923368
253,1705.7646444278912,0.008498870844130207
254,1705.408629185268,0.008504798685014248
255,1712.5608814545792,0.00853273315001687
256,1697.0317221014002,0.008478012069972564
257,1699.3478638586337,0.008466899763779158
258,1698.8359121651786,0.008472280769901617
259,1693.8083580741047,0.008439299489038378
260,1692.6268593098885,0.008456059742230723
261,1689.7724462356011,0.008419190654123243
262,1691.7950156668526,0.008436683660319874
263,1712.4694418802749,0.00853227763640674
264,1692.1931785809384,0.008453273282373323
265,1690.64510907918,0.008423538914249434
